Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),R24 Name (CV),R24 link,Metadata Submission,Data Collection (CV),Project (CV),Files per Sample
pBICCNsMMrAUDi7167173Td180614a,mouse,NCBI:txid10090,MD716_717,,transcriptomics,10x Chromium 3' v2 sequencing,AUD,nuclei,7758,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",2018Q3,huang_sn_10xv2,huang_sn_10xv2_proj,5
pBICCNsMMrAUDi7167173Td180614b,mouse,NCBI:txid10090,MD716_717,,transcriptomics,10x Chromium 3' v2 sequencing,AUD,nuclei,6161,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",2018Q3,huang_sn_10xv2,huang_sn_10xv2_proj,5
pBICCNsMMrAUDi7167174Bd180613a,mouse,NCBI:txid10090,MD716_717,,transcriptomics,10x Chromium 3' v2 sequencing,AUD,nuclei,5364,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",2018Q3,huang_sn_10xv2,huang_sn_10xv2_proj,5
pBICCNsMMrAUDi7207213Td180627,mouse,NCBI:txid10090,MD720_721,,transcriptomics,10x Chromium 3' v2 sequencing,AUD,nuclei,9099,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",2018Q3,huang_sn_10xv2,huang_sn_10xv2_proj,5
pBICCNsMMrAUDi7207214Bd180715a,mouse,NCBI:txid10090,MD720_721,,transcriptomics,10x Chromium 3' v2 sequencing,AUD,nuclei,9607,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",2018Q4,huang_sn_10xv2,huang_sn_10xv2_proj,5
pBICCNsMMrAUDi7207214Bd180715b,mouse,NCBI:txid10090,MD720_721,,transcriptomics,10x Chromium 3' v2 sequencing,AUD,nuclei,7350,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",2018Q4,huang_sn_10xv2,huang_sn_10xv2_proj,5
pBICCNsMMrBNSTi1Fd180717,mouse,NCBI:txid10090,F001,,transcriptomics,10x Chromium 3' v2 sequencing,BST,nuclei,5104,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",2018Q4,huang_sn_10xv2,huang_sn_10xv2_proj,5
pBICCNsMMrBNSTi1Md180717a,mouse,NCBI:txid10090,M001,,transcriptomics,10x Chromium 3' v2 sequencing,BST,nuclei,5672,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",2018Q4,huang_sn_10xv2,huang_sn_10xv2_proj,5
pBICCNsMMrBNSTi1Md180717b,mouse,NCBI:txid10090,M001,,transcriptomics,10x Chromium 3' v2 sequencing,BST,nuclei,6063,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",2018Q4,huang_sn_10xv2,huang_sn_10xv2_proj,5
pBICCNsMMrBNSTi2Fd180717a,mouse,NCBI:txid10090,F002,,transcriptomics,10x Chromium 3' v2 sequencing,BST,nuclei,9157,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",2018Q4,huang_sn_10xv2,huang_sn_10xv2_proj,5
